"id","pattern","indicator_type"
"indicator_590","3389/tcp open","success"
"indicator_591","Exit code 0","success"
"indicator_592","3389/tcp closed","failure"
"indicator_593","3389/tcp filtered","failure"
"indicator_594","Exit code 1","failure"
"indicator_595","Path to python3 or python binary","success"
"indicator_596","Exit code 0","success"
"indicator_597","Command not found","failure"
"indicator_598","Exit code 1","failure"
"indicator_599","Port in LISTEN state","success"
"indicator_600","Process ID shown","success"
"indicator_601","Exit code 0","success"
"indicator_602","No output (port not listening)","failure"
"indicator_603","Exit code 1","failure"
"indicator_604","[+] Authenticated","success"
"indicator_605","STATUS_SUCCESS","success"
"indicator_606","Pwn3d! (admin access)","success"
"indicator_607","Exit code 0","success"
"indicator_608","[-] Authentication failed","failure"
"indicator_609","STATUS_LOGON_FAILURE","failure"
"indicator_610","Exit code 1","failure"
"indicator_611","Major Minor Build Revision","success"
"indicator_612","Version number displayed (e.g., 5.1)","success"
"indicator_613","Exit code 0","success"
"indicator_614","Command not found","failure"
"indicator_615","Access denied","failure"
"indicator_616","Exit code 1","failure"
"indicator_617","4 packets transmitted, 4 received (ping)","success"
"indicator_618","Connection succeeded (nc)","success"
"indicator_619","0% packet loss","success"
"indicator_620","Exit code 0","success"
"indicator_621","100% packet loss","failure"
"indicator_622","Destination Host Unreachable","failure"
"indicator_623","Connection refused/timed out","failure"
"indicator_624","Exit code 1","failure"
"indicator_625","uid=0(root) (Linux)","success"
"indicator_626","BUILTIN\Administrators (Windows)","success"
"indicator_627","Exit code 0","success"
"indicator_628","uid=1000 or higher (Linux)","failure"
"indicator_629","No administrator group (Windows)","failure"
"indicator_630","Exit code 1","failure"
"indicator_631","Exit code 0","success"
"indicator_632","No output (silent success)","success"
"indicator_633","Exit code 1 (file not found or is directory)","failure"
"indicator_634","[target] port [number] (service) open","success"
"indicator_635","Connection succeeded","success"
"indicator_636","Exit code 0","success"
"indicator_637","Connection refused","failure"
"indicator_638","Connection timed out","failure"
"indicator_639","Exit code 1","failure"
"indicator_640","Parameter is vulnerable","success"
"indicator_641","Injectable parameter found","success"
"indicator_642","Database banner displayed","success"
"indicator_643","Exit code 0","success"
"indicator_644","All tested parameters do not appear to be injectable","failure"
"indicator_645","Connection timeout","failure"
"indicator_646","Exit code 1","failure"
"indicator_647","Sharename list displayed","success"
"indicator_648","IPC$ or other shares visible","success"
"indicator_649","Exit code 0","success"
"indicator_650","NT_STATUS_ACCESS_DENIED","failure"
"indicator_651","session setup failed","failure"
"indicator_652","Exit code 1","failure"
"indicator_653","rootDSE information displayed","success"
"indicator_654","namingContexts shown","success"
"indicator_655","defaultNamingContext: DC=domain,DC=local","success"
"indicator_656","Exit code 0","success"
"indicator_657","Server is unwilling to perform","failure"
"indicator_658","Invalid credentials","failure"
"indicator_659","Connection refused","failure"
"indicator_660","Exit code 1","failure"
"indicator_661","****  Online  ****","success"
"indicator_662","CertUtil: -URLCache command completed successfully","success"
"indicator_663","File appears on disk: dir <OUTPUT>","success"
"indicator_664","0x80072ee7 - Server name cannot be resolved (check IP/DNS)","failure"
"indicator_665","0x80070002 - The system cannot find the file (wrong path or file not on server)","failure"
"indicator_666","0x800c0005 - Access denied (AV/AppLocker blocked)","failure"
"indicator_667","StatusCode : 200","success"
"indicator_668","File created on disk","success"
"indicator_669","No error output","success"
"indicator_670","Execution Policy error - add -ep bypass","failure"
"indicator_671","Internet Explorer engine is not available - add -UseBasicParsing","failure"
"indicator_672","AMSI flagged malicious content","failure"
"indicator_673","Unable to connect - firewall or wrong IP/port","failure"
"indicator_674","Command completes without output (silence means success)","success"
"indicator_675","File exists: Test-Path <OUTPUT> returns True","success"
"indicator_676","File size matches source","success"
"indicator_677","Exception calling DownloadFile - network error","failure"
"indicator_678","Access to path denied - permission issue","failure"
"indicator_679","Could not find file - wrong URL or file not on server","failure"
"indicator_680","1 file(s) copied","success"
"indicator_681","File exists at destination: dir <DEST>","success"
"indicator_682","File size matches source","success"
"indicator_683","The network path was not found - SMB server not running or wrong IP/share name","failure"
"indicator_684","Access is denied - need authentication or insufficient permissions","failure"
"indicator_685","Network name cannot be found - firewall blocking port 445","failure"
"indicator_686","Transfer job completed","success"
"indicator_687","BITS transfer job <JOB_NAME> is complete","success"
"indicator_688","File exists at destination","success"
"indicator_689","Unable to add file - path error or network issue","failure"
"indicator_690","Transfer job failed - connection timeout","failure"
"indicator_691","BITS service disabled","failure"
"indicator_692","StatusCode : 200","success"
"indicator_693","No error output from PowerShell","success"
"indicator_694","File appears on Kali: ls -lh","success"
"indicator_695","Unable to connect - uploadserver not running or wrong IP/port","failure"
"indicator_696","404 Not Found - missing /upload in URL","failure"
"indicator_697","Execution policy blocked - missing -ep bypass","failure"
"indicator_698","File not found - wrong path on target","failure"
"indicator_699","1 file(s) copied","success"
"indicator_700","File appears on Kali: ls -lh","success"
"indicator_701","File size matches: ls -lh <FILE> on both sides","success"
"indicator_702","The network path was not found - SMB server not running","failure"
"indicator_703","Access is denied - need authentication","failure"
"indicator_704","Network name cannot be found - port 445 blocked","failure"
"indicator_705","100 Continue","success"
"indicator_706","200 OK","success"
"indicator_707","Progress bar reaches 100%","success"
"indicator_708","File appears on Kali: ls -lh","success"
"indicator_709","Connection refused - uploadserver not running","failure"
"indicator_710","404 Not Found - missing /upload in URL","failure"
"indicator_711","413 Payload Too Large - file exceeds server limit","failure"
"indicator_712","No route to host - network/firewall issue","failure"
"indicator_713","Listening on 0.0.0.0 <PORT>","success"
"indicator_714","Connection received from <IP>:<PORT>","success"
"indicator_715","File size increases: watch -n1 ls -lh <OUTPUT>","success"
"indicator_716","Connection closed - transfer complete","success"
"indicator_717","Address already in use - port taken by another service","failure"
"indicator_718","nc: command not found - use alternative like /dev/tcp","failure"
"indicator_719","No connection - firewall blocking or target cannot reach port","failure"
"indicator_720","Connection established (no error)","success"
"indicator_721","Command completes and returns to prompt","success"
"indicator_722","File appears on Kali listener side","success"
"indicator_723","Connection refused - no listener on target IP:port","failure"
"indicator_724","No route to host - firewall or network issue","failure"
"indicator_725","nc: command not found - use alternative method","failure"
"indicator_726","Permission denied - cannot read source file","failure"
"indicator_727","The '<' operator is reserved for future use - PowerShell doesn't support input redirection","failure"
"indicator_728","No error output","success"
"indicator_729","Command completes and returns to prompt","success"
"indicator_730","File appears on listener side","success"
"indicator_731","Listener connection closes after transfer","success"
"indicator_732","Exception calling 'TcpClient' - no listener or wrong IP/port","failure"
"indicator_733","Connection refused - firewall blocking or no listener running","failure"
"indicator_734","Access denied - cannot read source file","failure"
